IMAGE_FILE,DESCRIPTION,AUTHOR,TITLE,TECHNIQUE,DATE,TYPE,SCHOOL,TIMEFRAME
26236-3_tkon.jpg,"The Master of the Tkon Crucifix, identified with Meneghello, was named after this painted crucifix from the church of Sts Cosmas and Damian in the Benedictine monastery in &#198;okovac, near Tkon, on the island of Pa&#154;man off the coast of Dalmatia",MENEGHELLO di Giovanni de' Canali,The Tkon Crucifix,"Tempera on wood, 195 x 164 cm",c. 1418,religious,Italian,1401-1450
26248-magdalen.jpg,"Anton Raphael Mengs painted this picture in 1752 in Rome, and it led to his admittance to the Accademia di San Luca.","MENGS, Anton Raphael",The Penitent Magdalene,"Oil on canvas, 48 x 64 cm",1752,religious,German,1751-1800
26248-magdalen.jpg,"Later he tackled the subject on numerous occasions, and in very different ways.","MENGS, Anton Raphael",The Penitent Magdalene,"Oil on canvas, 48 x 64 cm",1752,religious,German,1751-1800
26248-magdalen.jpg,"In this version elegance and an expression of great sensitivity are combined with reminiscences of sixteenth- and seventeenth-century painting, along with echoes of Classicism in the drapery and the landscape.The depiction of Mary Magdalene as a penitent does not appear in the Bible.","MENGS, Anton Raphael",The Penitent Magdalene,"Oil on canvas, 48 x 64 cm",1752,religious,German,1751-1800
26248-magdalen.jpg,It was not until the twelfth century that the legend arose of how she withdrew to a cave in Sainte-Baume in Provence in order to do penance after a life of sin,"MENGS, Anton Raphael",The Penitent Magdalene,"Oil on canvas, 48 x 64 cm",1752,religious,German,1751-1800
26254-selfporx.jpg,"This vigorous self-portrait was painted in Rome in 1779, the year of the artist's death","MENGS, Anton Raphael",Self-Portrait,"Oil on panel, 57 x 43 cm",1779,portrait,German,1751-1800
26290-boy_draw.jpg,Mercier is credited with bringing the French style of genre and conversation painting to England.,"MERCIER, Philipe",A Boy Drawing at His Desk,"Oil on canvas, 62 x 75 cm",1730s,genre,French,1701-1750
26290-boy_draw.jpg,The present painting shows the influence of Chardin,"MERCIER, Philipe",A Boy Drawing at His Desk,"Oil on canvas, 62 x 75 cm",1730s,genre,French,1701-1750
26292-portcoup.jpg,In this life-size work the painter presents his patrons as Venus and Adonis.,"MERCK, Jacob Fransz. van der",Portrait of a Couple as Venus and Adonis,"Oil on canvas, 192 x 224 cm",1647,portrait,Dutch,1601-1650
26292-portcoup.jpg,"Mythological subjects, such as the courtship of Venus and Adonis, became popular in the Northern Netherlands at the end of the 16th century.","MERCK, Jacob Fransz. van der",Portrait of a Couple as Venus and Adonis,"Oil on canvas, 192 x 224 cm",1647,portrait,Dutch,1601-1650
26292-portcoup.jpg,"Though the sitters of this painting are unknown, the impressive format of the work signifies their considerable wealth and status","MERCK, Jacob Fransz. van der",Portrait of a Couple as Venus and Adonis,"Oil on canvas, 192 x 224 cm",1647,portrait,Dutch,1601-1650
26334-manwoman.jpg,Most of Metsu's paintings are domestic scenes.,"METSU, Gabriel",Man and Woman Sitting at the Virginal,"Oil on oak, 38 x 32 cm",1658-60,interior,Dutch,1651-1700
26334-manwoman.jpg,In some the influence of Vermeer and Pieter de Hooch can be detected,"METSU, Gabriel",Man and Woman Sitting at the Virginal,"Oil on oak, 38 x 32 cm",1658-60,interior,Dutch,1651-1700
26346-composin.jpg,The emphasis on gentility and opulence intensified in Metsu's works during the final years  of his career as did his painstaking technique which became harder and drier.,"METSU, Gabriel",A Young Woman Composing Music,"Oil on panel, 58 x 44 cm",1662-63,genre,Dutch,1651-1700
26346-composin.jpg,Such works as the Young Woman Composing Music present a rarefied view of the leisure life of moneyed urbanites.,"METSU, Gabriel",A Young Woman Composing Music,"Oil on panel, 58 x 44 cm",1662-63,genre,Dutch,1651-1700
26346-composin.jpg,"In this panel, a woman gazes serenely as if lost in thought as she composes music, poised to record the notes played by her lute-strumming confidant behind the table.","METSU, Gabriel",A Young Woman Composing Music,"Oil on panel, 58 x 44 cm",1662-63,genre,Dutch,1651-1700
26346-composin.jpg,"A man, perhaps an admirer, peers over her shoulder as she works.","METSU, Gabriel",A Young Woman Composing Music,"Oil on panel, 58 x 44 cm",1662-63,genre,Dutch,1651-1700
26346-composin.jpg,The room is extravagantly decorated from its wooden table bedecked with an expensive Turkish carpet to the eye-catching mantelpiece that mimics a real one in the Amsterdam Town Hall.,"METSU, Gabriel",A Young Woman Composing Music,"Oil on panel, 58 x 44 cm",1662-63,genre,Dutch,1651-1700
26346-composin.jpg,The painting above the mantelpiece is a seascape with a storm-stossed boat,"METSU, Gabriel",A Young Woman Composing Music,"Oil on panel, 58 x 44 cm",1662-63,genre,Dutch,1651-1700
26350-portarti.jpg,"Dressed in their finery the couple sit side by side in a room, which is revealed by numerous items and the woman at the blackboard to be in a tavern.","METSU, Gabriel",Portrait of the Artist with His Wife Isabella de Wolff in a Tavern,"Oil on oak panel, 36 x 31 cm",1661,portrait,Dutch,1651-1700
26350-portarti.jpg,The man and his wife are illuminated by an unseen light source from the front left.,"METSU, Gabriel",Portrait of the Artist with His Wife Isabella de Wolff in a Tavern,"Oil on oak panel, 36 x 31 cm",1661,portrait,Dutch,1651-1700
26350-portarti.jpg,"The man is laughing and puts his left arm around the young woman's shoulders, a gesture echoed by her arm as she hands him some berries.","METSU, Gabriel",Portrait of the Artist with His Wife Isabella de Wolff in a Tavern,"Oil on oak panel, 36 x 31 cm",1661,portrait,Dutch,1651-1700
26350-portarti.jpg,"He raises a flute glass in his right hand to her health, while she looks straight ahead rather stiffly.","METSU, Gabriel",Portrait of the Artist with His Wife Isabella de Wolff in a Tavern,"Oil on oak panel, 36 x 31 cm",1661,portrait,Dutch,1651-1700
26350-portarti.jpg,"Beside the couple a table is laid with a silver pot, some dried fish and a small loaf of bread, but the way it has been truncated at one end gives it the look of a stage prop.","METSU, Gabriel",Portrait of the Artist with His Wife Isabella de Wolff in a Tavern,"Oil on oak panel, 36 x 31 cm",1661,portrait,Dutch,1651-1700
26350-portarti.jpg,"The rear of the tavern is in shadow, so that all that may be distinguished is the incidental figure chalking up orders in front of the fireplace, a narrow shelf, and an empty birdcage hanging above.","METSU, Gabriel",Portrait of the Artist with His Wife Isabella de Wolff in a Tavern,"Oil on oak panel, 36 x 31 cm",1661,portrait,Dutch,1651-1700
26350-portarti.jpg,"The room opens up to the rear at the right, giving a view of a sunny courtyard in which a market stall has been erected.Although the painting was for many years known simply as The Lovers at Breakfast, the two protagonists, quite different in type, have been identified as the artist and Isabella de Wolff, whom he married in 1658 and who was a niece of the painter Pieter de Grebber.The iconography of the painting distinguishes it as part of a painting tradition well-known to the educated contemporary viewer: the carousing, feasting couple, the ambience of the tavern with the landlady at the blackboard, the highly significant bread and fish still-life on the table.","METSU, Gabriel",Portrait of the Artist with His Wife Isabella de Wolff in a Tavern,"Oil on oak panel, 36 x 31 cm",1661,portrait,Dutch,1651-1700
26350-portarti.jpg,All of these elements point to the subject of the 'prodigal son regaling with the harlots in the inn'.,"METSU, Gabriel",Portrait of the Artist with His Wife Isabella de Wolff in a Tavern,"Oil on oak panel, 36 x 31 cm",1661,portrait,Dutch,1651-1700
26350-portarti.jpg,"This Biblical parable, much loved and widespread in seventeenth-century Dutch painting, was understood as an admonition against a life of sin and vice.","METSU, Gabriel",Portrait of the Artist with His Wife Isabella de Wolff in a Tavern,"Oil on oak panel, 36 x 31 cm",1661,portrait,Dutch,1651-1700
26350-portarti.jpg,"A link between the Biblical story and an artist's self-portrait was not, however, completely unusual.","METSU, Gabriel",Portrait of the Artist with His Wife Isabella de Wolff in a Tavern,"Oil on oak panel, 36 x 31 cm",1661,portrait,Dutch,1651-1700
26350-portarti.jpg,"Rembrandt, for instance, had depicted himself in a similar pose some twenty years earlier, in his Self-portrait with Saskia in the Scene from the Prodigal Son, which is also in the Dresden collection","METSU, Gabriel",Portrait of the Artist with His Wife Isabella de Wolff in a Tavern,"Oil on oak panel, 36 x 31 cm",1661,portrait,Dutch,1651-1700
26351-poultry.jpg,Market and kitchen scenes originally came from Flemish painting and above all are linked in the sixteenth century with Pieter Aertsen and Joachim Beuckelaer.,"METSU, Gabriel",The Poultry Seller,"Oil on oak panel, 62 x 46 cm",1662,genre,Dutch,1651-1700
26351-poultry.jpg,"In sharp contrast to Dutch still-life specialists, the Leiden Feinmalers around Gerard Dou reactivated these subjects for their small-format genre paintings, in which market goods were showed off to their best advantage in small, select groups.","METSU, Gabriel",The Poultry Seller,"Oil on oak panel, 62 x 46 cm",1662,genre,Dutch,1651-1700
26351-poultry.jpg,"Metsu's Poultry Seller depicts just such a group of varied items, arranged along the painting's lower and left-hand margins; the precision with which they have been painted testifies to a supreme virtuosity in the Feinmaler style, and is accentuated in part by the use of light and dark contrasts.","METSU, Gabriel",The Poultry Seller,"Oil on oak panel, 62 x 46 cm",1662,genre,Dutch,1651-1700
26351-poultry.jpg,"But importantly, each surface receives the same amount of attention: from different woods - a bamboo rod, basketwork, a barrel and a bare tree &#151; to the fluffy fur of the rabbit beside the pale flesh of the plucked hen in the basket, or from the bird's skeletal head, a strong contrast with the luminous red head of the turkey, to the trader's thick wool stockings that differ so from his young customer's delicate, filmy gauze apron.","METSU, Gabriel",The Poultry Seller,"Oil on oak panel, 62 x 46 cm",1662,genre,Dutch,1651-1700
26351-poultry.jpg,"Metsu is not simply content, however, to use the Feinmalers' technique of applying flat, narrow brush strokes one beside the next.","METSU, Gabriel",The Poultry Seller,"Oil on oak panel, 62 x 46 cm",1662,genre,Dutch,1651-1700
26351-poultry.jpg,The tree and the row of houses in the background reveal his command of a far more relaxed and expansive style.,"METSU, Gabriel",The Poultry Seller,"Oil on oak panel, 62 x 46 cm",1662,genre,Dutch,1651-1700
26351-poultry.jpg,"Furthermore, his colours are richer than those of the Leiden Feinmaler, and reveal a love of clear reds, blues and greens demonstrated, for instance, in the young woman's clothes","METSU, Gabriel",The Poultry Seller,"Oil on oak panel, 62 x 46 cm",1662,genre,Dutch,1651-1700
26359-woman_ma.jpg,"A proper, prosperous Dutch lady daydreams as she tunes a mandolin; the viewer is invited to complete the story.","METSU, Gabriel",Woman Tuning a Mandolin,"Oil on wood, 31 x 28 cm",1660-65,genre,Dutch,1651-1700
26359-woman_ma.jpg,"The child is likely her son, and the making of music is a traditional reference to sexual love.","METSU, Gabriel",Woman Tuning a Mandolin,"Oil on wood, 31 x 28 cm",1660-65,genre,Dutch,1651-1700
26361-writing2.jpg,Metsu's indisputable masterpieces are Man Writing a Letter and Woman Reading a Letter which were painted as companion pieces.,"METSU, Gabriel",Woman Reading a Letter,"Oil on panel, 53 x 40 cm",1662-65,interior,Dutch,1651-1700
26361-writing2.jpg,"In both paintings, the way the silvery daylight flows over the figures set against light walls is not surpassed by Vermeer.","METSU, Gabriel",Woman Reading a Letter,"Oil on panel, 53 x 40 cm",1662-65,interior,Dutch,1651-1700
26361-writing2.jpg,"The pendants offer a small drama: the handsome man writes a letter, and its patient recipient attentively reads it by the light of a window.","METSU, Gabriel",Woman Reading a Letter,"Oil on panel, 53 x 40 cm",1662-65,interior,Dutch,1651-1700
26361-writing2.jpg,Here letter writing and reading are most likely associated with love.,"METSU, Gabriel",Woman Reading a Letter,"Oil on panel, 53 x 40 cm",1662-65,interior,Dutch,1651-1700
26361-writing2.jpg,"The discreet waiting maid pulls aside a curtain hanging from a rod to reveal a choppy seascape, possibly but not demonstrably a reference to the popular adage that love is as hazardous as a sea voyage.","METSU, Gabriel",Woman Reading a Letter,"Oil on panel, 53 x 40 cm",1662-65,interior,Dutch,1651-1700
26361-writing2.jpg,"The maid's momentary movement contrasts with the concentration of the young woman who, one senses, will not move until she has finished reading the letter.The curtain over the painting is not an unusual detail.","METSU, Gabriel",Woman Reading a Letter,"Oil on panel, 53 x 40 cm",1662-65,interior,Dutch,1651-1700
26361-writing2.jpg,"The Dutch often protected paintings with curtains, either to keep off the light and dust, or to look at them only occasionally, as is the traditional way of the Chinese and, Japanese - a practice that comes from the fine feeling that a work of art cannot be looked at continually.","METSU, Gabriel",Woman Reading a Letter,"Oil on panel, 53 x 40 cm",1662-65,interior,Dutch,1651-1700
26361-writing2.jpg,Trompe l'oeil curtains on rods painted to give the illusion that they have been drawn aside to reveal a framed picture are not uncommon either; best known is the one Rembrandt included in his intimate Holy Family at Kassel,"METSU, Gabriel",Woman Reading a Letter,"Oil on panel, 53 x 40 cm",1662-65,interior,Dutch,1651-1700
26364-corsini.jpg,The picture shows the ceiling fresco in the reading room of the library of the Accademia dei Lincei in the Palazzo Corsini.The shape of the frame alludes to Pietro da Cortona's ceiling in Santa Maria in Vallicella.,"MEUCCI, Vincenzo",Ceiling decoration,Fresco,c. 1747,mythological,Italian,1701-1750
26364-corsini.jpg,"This frame, especially characteristic of Rome, was popular both in sacred and secular contexts, and was also frequently used in horizontal-format compositions.","MEUCCI, Vincenzo",Ceiling decoration,Fresco,c. 1747,mythological,Italian,1701-1750
26364-corsini.jpg,"The ceiling in the library of Palazzo Corsini, painted by the Florentine Vincenzo Meucci, is a good example.","MEUCCI, Vincenzo",Ceiling decoration,Fresco,c. 1747,mythological,Italian,1701-1750
26364-corsini.jpg,"Befitting the stature of the Corsini family, which supplied a pope in Clement XII, the pictorial program combines motifs alluding to the function of the library (church fathers and scholars) with the personification of Ecclesia, angels, putti, virtues, and vanquished vices","MEUCCI, Vincenzo",Ceiling decoration,Fresco,c. 1747,mythological,Italian,1701-1750
26374-cavalry1.jpg,This painting belongs to the unspecified battle scenes.,"MEULENER, Pieter",A Cavalry Battle,"Oil on panel, 53 x 81 cm",1650,historical,Flemish,1601-1650
26374-cavalry1.jpg,"Curiously, most of the battle scenes have no references to time or place.","MEULENER, Pieter",A Cavalry Battle,"Oil on panel, 53 x 81 cm",1650,historical,Flemish,1601-1650
26374-cavalry1.jpg,The painters visualised current events in a general way.,"MEULENER, Pieter",A Cavalry Battle,"Oil on panel, 53 x 81 cm",1650,historical,Flemish,1601-1650
26374-cavalry1.jpg,"As their clients, from nobility and the higher middle classes, belonged to the cavalry (which made out a quarter of the army) they mostly painted cavalry battles, much less engagements between cavalry and infantry.The painting is signed and dated bottom right ""P.MEVLENER.","MEULENER, Pieter",A Cavalry Battle,"Oil on panel, 53 x 81 cm",1650,historical,Flemish,1601-1650
26374-cavalry1.jpg,"1650""","MEULENER, Pieter",A Cavalry Battle,"Oil on panel, 53 x 81 cm",1650,historical,Flemish,1601-1650
26380-puddlers.jpg,Meunier found his main subject in about 1880: man at work.,"MEUNIER, Constantin",Puddlers,"Bronze, 50 x 49 cm",1893,genre,Belgian,1851-1900
26380-puddlers.jpg,"from 1885, he also turned to this particular subject in his sculpting.","MEUNIER, Constantin",Puddlers,"Bronze, 50 x 49 cm",1893,genre,Belgian,1851-1900
26380-puddlers.jpg,The title of this relief is a reference to the puddling and Krupp burning process used in iron-making.,"MEUNIER, Constantin",Puddlers,"Bronze, 50 x 49 cm",1893,genre,Belgian,1851-1900
26380-puddlers.jpg,"Only a small area of the blast furnace, the actual place of work, is shown on the right-hand edge of this relief.","MEUNIER, Constantin",Puddlers,"Bronze, 50 x 49 cm",1893,genre,Belgian,1851-1900
26380-puddlers.jpg,The middle one of the three labourers is one of the most impressive to be seen in any of Meunier's works.,"MEUNIER, Constantin",Puddlers,"Bronze, 50 x 49 cm",1893,genre,Belgian,1851-1900
26380-puddlers.jpg,"His right foot is pressed against the furnace, his torso is stretching backwards.","MEUNIER, Constantin",Puddlers,"Bronze, 50 x 49 cm",1893,genre,Belgian,1851-1900
26380-puddlers.jpg,"Every muscle, every sinew is tensed as he works the iron with all his strength.Meunier's labourers are types rather than individual people and are idealised.","MEUNIER, Constantin",Puddlers,"Bronze, 50 x 49 cm",1893,genre,Belgian,1851-1900
26380-puddlers.jpg,The artist heroized labour in his approach to the working world in what was the age of industrialization,"MEUNIER, Constantin",Puddlers,"Bronze, 50 x 49 cm",1893,genre,Belgian,1851-1900
26569-04_3ce4b.jpg,"On the left, in a space delimited by the leafy boughs of the tree standing out against the bright sky, and the moderate diagonal formed by the rocks, beyond the trunk of a dead tree, a colloquy of gestures takes place between the tempting serpent - which has assumed the appearance of a woman - and Adam and Eve, with their youthful, athletic bodies, bathed in rosy light",MICHELANGELO Buonarroti,The Fall,Fresco,1509-10,religious,Italian,1501-1550
26571-04_3ce4d.jpg,"On the right, an angel extends his sword to show the sinners the way to exile from the Garden of Eden.",MICHELANGELO Buonarroti,Expulsion from Garden of Eden,Fresco,1509-10,religious,Italian,1501-1550
26571-04_3ce4d.jpg,"In a desolate landscape, Adam and Eve set out toward their destiny of pain and death, their bodies contracted and suddenly aged, their drawn  faces vividly expressing their remorse and anguish",MICHELANGELO Buonarroti,Expulsion from Garden of Eden,Fresco,1509-10,religious,Italian,1501-1550
26585-06_3ce6a.jpg,"Seen against an indistinct natural background that is only just hinted at, as if it were the dawn of the world, the youthful, athletic figure reclining on a grassy slope, almost on the edge of an abyss, seems as if he is about to rise from the ground.",MICHELANGELO Buonarroti,Creation of Adam,"Fresco, 280 x 570 cm",1510,religious,Italian,1501-1550
26585-06_3ce6a.jpg,"He holds out his arm toward that of the Lord, who, borne aloft amidst a flight of angels, stands out brightly against the shell of shadow of his huge purple mantle.",MICHELANGELO Buonarroti,Creation of Adam,"Fresco, 280 x 570 cm",1510,religious,Italian,1501-1550
26585-06_3ce6a.jpg,"The remarkable invention of the outstretched arm and the forefingers   about to meet becomes a metaphor for the vital energy that passes from the Creator to the creature fashioned in his image, awakwening his heroic vigor",MICHELANGELO Buonarroti,Creation of Adam,"Fresco, 280 x 570 cm",1510,religious,Italian,1501-1550
26601-2ceil_ve.jpg,"In planning the architectural design Michelangelo first had to accommodate his program to the pre-existing building, including the windows, which were the source of light for his decoration.",MICHELANGELO Buonarroti,The ceiling,Fresco,1508-12,religious,Italian,1501-1550
26601-2ceil_ve.jpg,"The wreath of openings still provides the principal viewing light.Michelangelo devised a long central area framed by a fictive marble cornice and separated into nine sections by broad pilaster strips bent across the ceiling, also in imitation white marble.",MICHELANGELO Buonarroti,The ceiling,Fresco,1508-12,religious,Italian,1501-1550
26601-2ceil_ve.jpg,Sections of alternating dimensions are framed between wider and narrower bands.,MICHELANGELO Buonarroti,The ceiling,Fresco,1508-12,religious,Italian,1501-1550
26601-2ceil_ve.jpg,"Within them Michelangelo varied the size of the actual narratives, giving only the smaller ones a marble frame.",MICHELANGELO Buonarroti,The ceiling,Fresco,1508-12,religious,Italian,1501-1550
26601-2ceil_ve.jpg,"Four ignudi (male nudes), among the most admired elements of the ceiling, ostensibly support ribbons attached to large medallions painted to look like bronze.",MICHELANGELO Buonarroti,The ceiling,Fresco,1508-12,religious,Italian,1501-1550
26601-2ceil_ve.jpg,"Twenty in all, they are in different poses, producing, together with the Prophets and Sibyls, a ""handbook"" of alternatives for the seated figure for later artists.At the corners of the ceiling Michelangelo has painted four salvation subjects, including David and Goliath and Judith and Holofernes.",MICHELANGELO Buonarroti,The ceiling,Fresco,1508-12,religious,Italian,1501-1550
26601-2ceil_ve.jpg,"Triangular-shaped compartments are repeated in a continuous band along the entire border of the ceiling; they contain bronze-colored nudes that alternate with the renowned Prophets and Sibyls set into marble thrones which, in turn, have paired marble putti in a variety of poses and positions that expand upon the tradition of Donatello and Luca della Robbia.",MICHELANGELO Buonarroti,The ceiling,Fresco,1508-12,religious,Italian,1501-1550
26601-2ceil_ve.jpg,"The ancestors of Christ are painted on the flat side walls, the only section of the decoration that did not require the visual adjustments posed by painting on a curved surface",MICHELANGELO Buonarroti,The ceiling,Fresco,1508-12,religious,Italian,1501-1550
26606-01_5ne.jpg,"The picture shows the Ignudo at the lower right corner of the Drunkenness of Noah (above the Delphic Sibyl).Only the head, a shoulder, and the feet are now visible of this ignudo.",MICHELANGELO Buonarroti,Ignudo,Fresco,1509,religious,Italian,1501-1550
26606-01_5ne.jpg,The rest of the body was destroyed by the detachment of intonaco caused by the explosion of the powder magazine at Castel Sant'Angelo in 1797.,MICHELANGELO Buonarroti,Ignudo,Fresco,1509,religious,Italian,1501-1550
26606-01_5ne.jpg,"A sixteenth century engraving shows that the figure was a mirror image of the one facing it, and it is likely that it was executed using the same cartoon reversed",MICHELANGELO Buonarroti,Ignudo,Fresco,1509,religious,Italian,1501-1550
26619-07_4sw.jpg,The picture shows the Ignudo at the upper left corner of the Separation of the Earth from the Waters (above the Persian Sibyl).The poses of the pairs of ignudi become gradually more dynamic and agitated.,MICHELANGELO Buonarroti,Ignudo,Fresco,1511,religious,Italian,1501-1550
26619-07_4sw.jpg,"The two above the Persian Sibyl (at the left) bend backward in opposite directions, while one of those above the prophet Daniel (at right) bends forward, casting an apprehensive glance at the viewer, and the other raises his arm in a movement reminiscent of Hellenistic sculptures of dancing fauns",MICHELANGELO Buonarroti,Ignudo,Fresco,1511,religious,Italian,1501-1550
26621-07_5nw.jpg,The picture shows the Ignudo at the upper right corner of the Separation of the Earth from the Waters (above the prophet Daniel).The poses of the pairs of ignudi become gradually more dynamic and agitated.,MICHELANGELO Buonarroti,Ignudo,Fresco,1511,religious,Italian,1501-1550
26621-07_5nw.jpg,"The two above the Persian Sibyl (at the left) bend backward in opposite directions, while one of those above the prophet Daniel (at right) bends forward, casting an apprehensive glance at the viewer, and the other raises his arm in a movement reminiscent of Hellenistic sculptures of dancing fauns",MICHELANGELO Buonarroti,Ignudo,Fresco,1511,religious,Italian,1501-1550
26634-01_1pr2c.jpg,The picture shows the two pairs of putti next to the throne of Joel.,MICHELANGELO Buonarroti,Putti,Fresco,1511,religious,Italian,1501-1550
26634-01_1pr2c.jpg,"Simulating stone reliefs, the putti appear to support the projection of the cornice.",MICHELANGELO Buonarroti,Putti,Fresco,1511,religious,Italian,1501-1550
26634-01_1pr2c.jpg,"The figures are placed symmetrically at the side of each throne, in graceful poses that at times resemble dances.",MICHELANGELO Buonarroti,Putti,Fresco,1511,religious,Italian,1501-1550
26634-01_1pr2c.jpg,"They imitate and vary, with a fresh vein of creativity, the typical repertoire of Florentine Renaissance sculpture, from the singing galleries to the glazed terra-cottas",MICHELANGELO Buonarroti,Putti,Fresco,1511,religious,Italian,1501-1550
26692-lu02jac.jpg,"""Matthan begat Jacob.",MICHELANGELO Buonarroti,Jacob - Joseph,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26692-lu02jac.jpg,"Jacob begat Joseph, the husband of Mary, of whom was born Jesus, who is called Christ.""",MICHELANGELO Buonarroti,Jacob - Joseph,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26692-lu02jac.jpg,"(Matthew 1:15-16)At the top of the entrance wall of the chapel, to the right of the viewer, next to the Eleazar-Matthan lunette, there is the one concluding the genealogical sequence of the ancestors of Christ in the Gospel of St Matthew.Sullen and perplexed, wrapped in a huge yellow ochre cloak and seemingly withdrawn, the old man - generally believed to be Jacob - dominates the family group on the left due to his expressive power and the quality of the colour.",MICHELANGELO Buonarroti,Jacob - Joseph,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26692-lu02jac.jpg,"Similarly, on the right, the female figure, usually thought to be Mary, is more prominent than the other members of the Holy Family and the child holding a mirror.",MICHELANGELO Buonarroti,Jacob - Joseph,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26692-lu02jac.jpg,"Behind Mary in the shadow, Joseph holds the Christ child, who stretches out an arm toward the round mirror held out at the height of his face by a naked female child, possibly an allegory of the Church.The compositional schemes of the two neighbouring lunettes correspond: in both there is a female figure in the foreground seen in full, or half, profile and facing the outer wall of the chapel, and a male figure, on the internal side, with his torso seen frontally.",MICHELANGELO Buonarroti,Jacob - Joseph,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26700-lu04azo.jpg,"""Eliakim begat Azor.",MICHELANGELO Buonarroti,Azor - Zadok,Fresco,1511-12,religious,Italian,1501-1550
26700-lu04azo.jpg,Azor begat Zadok.,MICHELANGELO Buonarroti,Azor - Zadok,Fresco,1511-12,religious,Italian,1501-1550
26700-lu04azo.jpg,"Zadok begat Achim.""",MICHELANGELO Buonarroti,Azor - Zadok,Fresco,1511-12,religious,Italian,1501-1550
26700-lu04azo.jpg,(Matthew 1:13-14)This is the first lunette on the north wall.The absence of information regarding the figures represented has thwarted any attempt to identify them.,MICHELANGELO Buonarroti,Azor - Zadok,Fresco,1511-12,religious,Italian,1501-1550
26700-lu04azo.jpg,On the left a seated woman is shown indicating something outside the lunette to a boy (or a girl) who seems to be engrossed in writing or drawing and turns somewhat hesitantly.,MICHELANGELO Buonarroti,Azor - Zadok,Fresco,1511-12,religious,Italian,1501-1550
26700-lu04azo.jpg,"The woman's pose, with its great naturalness and self-possession, is a variation on the twisted head, shoulders, and legs of the other figures.On the other side of the lunette, seen sideways on, but with his head turned toward the viewer, sits a solitary mature man, his face furrowed by deep lines.",MICHELANGELO Buonarroti,Azor - Zadok,Fresco,1511-12,religious,Italian,1501-1550
26700-lu04azo.jpg,"Tightly wrapped in his yellow ochre mantle, from which only his head and an arm emerge, he appears to be prey to distressing thoughts.",MICHELANGELO Buonarroti,Azor - Zadok,Fresco,1511-12,religious,Italian,1501-1550
26700-lu04azo.jpg,"The body, modelled concisely with great plastic power by the interplay of light and shade, and the pattern of the folds of the mantle, stands out clearly against the background.The number of figures present in this lunette is half that of the first lunettes painted by Michelangelo.",MICHELANGELO Buonarroti,Azor - Zadok,Fresco,1511-12,religious,Italian,1501-1550
26700-lu04azo.jpg,"This sense of isolation intensifies the expressive power of the figure of the pensive man, which some interpreted as being an imaginary self-portrait of the artist",MICHELANGELO Buonarroti,Azor - Zadok,Fresco,1511-12,religious,Italian,1501-1550
26719-lu10rob.jpg,"""Solomon begat Rehoboam.",MICHELANGELO Buonarroti,Rehoboam - Abijah,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26719-lu10rob.jpg,Rehoboam begat Abijah.,MICHELANGELO Buonarroti,Rehoboam - Abijah,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26719-lu10rob.jpg,"Abijah begat Asa.""",MICHELANGELO Buonarroti,Rehoboam - Abijah,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26719-lu10rob.jpg,"(Matthew 1:7)Astonishing naturalness and a large variety of poses characterize the figures in the last lunettes, which are known to have been painted with great rapidity.On the left a woman is depicted in profile; she sits alone, gazing out into the chapel, leaning backward with her elbow on the back of the seat.",MICHELANGELO Buonarroti,Rehoboam - Abijah,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26719-lu10rob.jpg,"This is a detail that is only found here, and it may be compared to the low step on which, on the other side of the lunette, the sleeping young man rests a foot.",MICHELANGELO Buonarroti,Rehoboam - Abijah,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26719-lu10rob.jpg,"The woman's right arm and hand are stretched out on her leg, while her left hand points to the unborn child she is carrying in her womb.The young man at right is seated bent forward in an attitude of complete abandon.",MICHELANGELO Buonarroti,Rehoboam - Abijah,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26719-lu10rob.jpg,"His head, with his face turned toward the wall, is resting on the hand placed on his right knee; his other arm hangs down at his side.",MICHELANGELO Buonarroti,Rehoboam - Abijah,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26719-lu10rob.jpg,"Behind him, a young boy seems to be trying to make him sit upright by grabbing his shoulder.",MICHELANGELO Buonarroti,Rehoboam - Abijah,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
26719-lu10rob.jpg,"The juxtapositions of bright colours in the woman's clothes - a green scarf over her head and shoulders, a violet-rose pinafore, a reddish-orange mantle with yellow ocher lining - are matched by equally rich, but more delicate, tones in those of the young man",MICHELANGELO Buonarroti,Rehoboam - Abijah,"Fresco, 215 x 430 cm",1511-12,religious,Italian,1501-1550
